HR,day,time
51.0,2,00:53:27
51.0,2,00:53:28
51.0,2,00:53:29
51.0,2,00:53:30
51.0,2,00:53:31
51.0,2,00:53:32
50.0,2,00:53:33
49.0,2,00:53:53
49.0,2,00:53:54
50.0,2,00:53:55
49.0,2,00:53:56
50.0,2,00:53:57
50.0,2,00:53:58
50.0,2,00:53:59
50.0,2,00:54:00
50.0,2,00:54:01
51.0,2,00:54:02
51.0,2,00:54:03
50.0,2,00:54:04
50.0,2,00:54:05
50.0,2,00:54:06
50.0,2,00:54:07
49.0,2,00:54:08
49.0,2,00:54:09
49.0,2,00:54:10
49.0,2,00:54:11
49.0,2,00:54:12
49.0,2,00:54:13
49.0,2,00:54:14
49.0,2,00:54:15
49.0,2,00:54:16
49.0,2,00:54:37
49.0,2,00:54:38
49.0,2,00:54:39
49.0,2,00:54:40
49.0,2,00:54:41
49.0,2,00:54:42
49.0,2,00:54:43
49.0,2,00:54:44
49.0,2,00:54:45
49.0,2,00:54:46
49.0,2,00:54:47
49.0,2,00:54:48
49.0,2,00:54:49
49.0,2,00:54:50
49.0,2,00:54:51
49.0,2,00:54:52
49.0,2,00:54:53
49.0,2,00:54:54
49.0,2,00:54:55
49.0,2,00:54:56
49.0,2,00:54:57
49.0,2,00:54:58
49.0,2,00:54:59
50.0,2,00:55:11
50.0,2,00:55:12
50.0,2,00:55:13
50.0,2,00:55:14
50.0,2,00:55:15
50.0,2,00:55:16
50.0,2,00:55:17
50.0,2,00:55:18
50.0,2,00:55:19
50.0,2,00:55:20
50.0,2,00:55:21
50.0,2,00:55:22
50.0,2,00:55:23
50.0,2,00:55:24
50.0,2,00:55:25
50.0,2,00:55:26
50.0,2,00:55:27
50.0,2,00:55:28
50.0,2,00:55:29
50.0,2,00:55:30
50.0,2,00:55:31
50.0,2,00:55:32
50.0,2,00:55:52
50.0,2,00:55:53
49.0,2,00:55:54
49.0,2,00:55:55
49.0,2,00:55:56
49.0,2,00:55:57
49.0,2,00:55:58
49.0,2,00:55:59
49.0,2,00:56:00
49.0,2,00:56:01
49.0,2,00:56:02
50.0,2,00:56:03
49.0,2,00:56:04
49.0,2,00:56:05
49.0,2,00:56:06
49.0,2,00:56:07
49.0,2,00:56:08
49.0,2,00:56:09
49.0,2,00:56:10
49.0,2,00:56:11
49.0,2,00:56:12
49.0,2,00:56:13
49.0,2,00:56:14
49.0,2,00:56:15
50.0,2,00:56:27
50.0,2,00:56:28
50.0,2,00:56:29
50.0,2,00:56:30
50.0,2,00:56:31
49.0,2,00:56:32
49.0,2,00:56:33
49.0,2,00:56:34
49.0,2,00:56:35
49.0,2,00:56:36
49.0,2,00:56:37
49.0,2,00:56:38
49.0,2,00:56:39
49.0,2,00:56:40
49.0,2,00:56:41
49.0,2,00:56:42
49.0,2,00:56:43
49.0,2,00:56:44
49.0,2,00:56:45
49.0,2,00:56:46
49.0,2,00:56:47
49.0,2,00:56:48
49.0,2,00:57:08
49.0,2,00:57:09
50.0,2,00:57:10
49.0,2,00:57:11
49.0,2,00:57:12
50.0,2,00:57:13
50.0,2,00:57:14
50.0,2,00:57:15
50.0,2,00:57:16
50.0,2,00:57:17
50.0,2,00:57:18
50.0,2,00:57:19
50.0,2,00:57:20
50.0,2,00:57:21
50.0,2,00:57:22
50.0,2,00:57:23
50.0,2,00:57:24
50.0,2,00:57:25
50.0,2,00:57:26
50.0,2,00:57:27
50.0,2,00:57:28
49.0,2,00:57:29
50.0,2,00:57:30
50.0,2,00:57:31
50.0,2,00:57:51
50.0,2,00:57:52
50.0,2,00:57:53
50.0,2,00:57:54
49.0,2,00:57:55
49.0,2,00:57:56
50.0,2,00:57:57
50.0,2,00:57:58
49.0,2,00:57:59
49.0,2,00:58:00
50.0,2,00:58:01
50.0,2,00:58:02
50.0,2,00:58:03
50.0,2,00:58:04
50.0,2,00:58:05
50.0,2,00:58:06
50.0,2,00:58:07
50.0,2,00:58:08
50.0,2,00:58:09
49.0,2,00:58:10
49.0,2,00:58:11
49.0,2,00:58:12
49.0,2,00:58:13
49.0,2,00:58:14
49.0,2,00:58:24
49.0,2,00:58:25
49.0,2,00:58:26
49.0,2,00:58:27
50.0,2,00:58:28
50.0,2,00:58:29
50.0,2,00:58:30
50.0,2,00:58:31
50.0,2,00:58:32
50.0,2,00:58:33
50.0,2,00:58:34
50.0,2,00:58:35
50.0,2,00:58:36
50.0,2,00:58:37
49.0,2,00:58:38
50.0,2,00:58:39
50.0,2,00:58:40
50.0,2,00:58:41
50.0,2,00:58:42
50.0,2,00:58:43
50.0,2,00:58:44
50.0,2,00:58:45
50.0,2,00:58:46
50.0,2,00:58:47
50.0,2,00:58:48
49.0,2,00:58:58
49.0,2,00:58:59
48.0,2,00:59:00
49.0,2,00:59:01
49.0,2,00:59:02
49.0,2,00:59:03
49.0,2,00:59:04
49.0,2,00:59:05
49.0,2,00:59:06
49.0,2,00:59:07
49.0,2,00:59:08
49.0,2,00:59:09
49.0,2,00:59:10
49.0,2,00:59:11
49.0,2,00:59:12
49.0,2,00:59:13
49.0,2,00:59:14
50.0,2,00:59:15
49.0,2,00:59:16
49.0,2,00:59:17
49.0,2,00:59:18
50.0,2,00:59:19
50.0,2,00:59:20
50.0,2,00:59:21
49.0,2,00:59:22
50.0,2,00:59:42
50.0,2,00:59:43
49.0,2,00:59:44
49.0,2,00:59:45
49.0,2,00:59:46
49.0,2,00:59:47
49.0,2,00:59:48
49.0,2,00:59:49
49.0,2,00:59:50
49.0,2,00:59:51
49.0,2,00:59:52
49.0,2,00:59:53
50.0,2,00:59:54
50.0,2,00:59:55
50.0,2,00:59:56
50.0,2,00:59:57
50.0,2,00:59:58
50.0,2,00:59:59
50.0,2,01:00:00
50.0,2,01:00:01
50.0,2,01:00:02
50.0,2,01:00:03
50.0,2,01:00:04
50.0,2,01:00:05
50.0,2,01:00:15
50.0,2,01:00:16
50.0,2,01:00:17
50.0,2,01:00:18
50.0,2,01:00:19
50.0,2,01:00:20
50.0,2,01:00:21
50.0,2,01:00:22
50.0,2,01:00:23
50.0,2,01:00:24
50.0,2,01:00:25
50.0,2,01:00:26
50.0,2,01:00:27
50.0,2,01:00:28
50.0,2,01:00:29
50.0,2,01:00:30
50.0,2,01:00:31
50.0,2,01:00:32
50.0,2,01:00:33
50.0,2,01:00:34
50.0,2,01:00:35
50.0,2,01:00:36
50.0,2,01:00:37
50.0,2,01:00:38
49.0,2,01:00:48
49.0,2,01:00:49
49.0,2,01:00:50
49.0,2,01:00:51
50.0,2,01:00:52
50.0,2,01:00:53
49.0,2,01:00:54
50.0,2,01:00:55
50.0,2,01:00:56
50.0,2,01:00:57
50.0,2,01:00:58
50.0,2,01:00:59
50.0,2,01:01:00
50.0,2,01:01:01
50.0,2,01:01:02
50.0,2,01:01:03
50.0,2,01:01:04
50.0,2,01:01:05
50.0,2,01:01:06
50.0,2,01:01:07
50.0,2,01:01:08
50.0,2,01:01:09
50.0,2,01:01:10
50.0,2,01:01:11
50.0,2,01:01:31
50.0,2,01:01:32
50.0,2,01:01:33
50.0,2,01:01:34
50.0,2,01:01:35
50.0,2,01:01:36
50.0,2,01:01:37
50.0,2,01:01:38
51.0,2,01:01:39
51.0,2,01:01:40
51.0,2,01:01:41
51.0,2,01:01:42
51.0,2,01:01:43
51.0,2,01:01:44
51.0,2,01:01:45
51.0,2,01:01:46
51.0,2,01:01:47
51.0,2,01:01:48
50.0,2,01:01:49
51.0,2,01:01:50
51.0,2,01:01:51
51.0,2,01:01:52
51.0,2,01:01:53
51.0,2,01:01:54
50.0,2,01:02:03
50.0,2,01:02:04
50.0,2,01:02:05
50.0,2,01:02:06
50.0,2,01:02:07
50.0,2,01:02:08
50.0,2,01:02:09
50.0,2,01:02:10
50.0,2,01:02:11
49.0,2,01:02:12
50.0,2,01:02:13
49.0,2,01:02:14
50.0,2,01:02:15
50.0,2,01:02:16
49.0,2,01:02:17
50.0,2,01:02:18
49.0,2,01:02:19
49.0,2,01:02:20
50.0,2,01:02:21
50.0,2,01:02:22
50.0,2,01:02:23
50.0,2,01:02:24
50.0,2,01:02:25
50.0,2,01:02:26
50.0,2,01:02:27
50.0,2,01:02:53
50.0,2,01:02:54
50.0,2,01:02:55
50.0,2,01:02:56
50.0,2,01:02:57
50.0,2,01:02:58
50.0,2,01:02:59
50.0,2,01:03:00
50.0,2,01:03:01
50.0,2,01:03:02
51.0,2,01:03:03
50.0,2,01:03:04
50.0,2,01:03:05
50.0,2,01:03:06
51.0,2,01:03:07
50.0,2,01:03:08
50.0,2,01:03:09
50.0,2,01:03:10
50.0,2,01:03:11
50.0,2,01:03:12
50.0,2,01:03:13
50.0,2,01:03:14
50.0,2,01:03:26
50.0,2,01:03:27
50.0,2,01:03:28
50.0,2,01:03:29
51.0,2,01:03:30
51.0,2,01:03:31
51.0,2,01:03:32
51.0,2,01:03:33
51.0,2,01:03:34
51.0,2,01:03:35
51.0,2,01:03:36
51.0,2,01:03:37
51.0,2,01:03:38
51.0,2,01:03:39
51.0,2,01:03:40
51.0,2,01:03:41
51.0,2,01:03:42
51.0,2,01:03:43
51.0,2,01:03:44
50.0,2,01:03:45
50.0,2,01:03:46
50.0,2,01:03:47
50.0,2,01:03:48
50.0,2,01:03:49
50.0,2,01:03:50
50.0,2,01:04:10
50.0,2,01:04:11
50.0,2,01:04:12
50.0,2,01:04:13
50.0,2,01:04:14
50.0,2,01:04:15
50.0,2,01:04:16
50.0,2,01:04:17
50.0,2,01:04:18
50.0,2,01:04:19
50.0,2,01:04:20
50.0,2,01:04:21
50.0,2,01:04:22
50.0,2,01:04:23
50.0,2,01:04:24
50.0,2,01:04:25
50.0,2,01:04:26
50.0,2,01:04:27
51.0,2,01:04:28
51.0,2,01:04:29
51.0,2,01:04:30
50.0,2,01:04:31
50.0,2,01:04:32
50.0,2,01:04:33
50.0,2,01:04:47
50.0,2,01:04:48
50.0,2,01:04:49
50.0,2,01:04:50
51.0,2,01:04:51
50.0,2,01:04:52
50.0,2,01:04:53
50.0,2,01:04:54
50.0,2,01:04:55
50.0,2,01:04:56
50.0,2,01:04:57
51.0,2,01:04:58
51.0,2,01:04:59
51.0,2,01:05:00
51.0,2,01:05:01
51.0,2,01:05:02
51.0,2,01:05:03
50.0,2,01:05:04
50.0,2,01:05:05
50.0,2,01:05:06
50.0,2,01:05:07
50.0,2,01:05:08
50.0,2,01:05:09
51.0,2,01:05:21
51.0,2,01:05:22
51.0,2,01:05:23
51.0,2,01:05:24
51.0,2,01:05:25
51.0,2,01:05:26
51.0,2,01:05:27
51.0,2,01:05:28
51.0,2,01:05:29
51.0,2,01:05:30
51.0,2,01:05:31
51.0,2,01:05:32
51.0,2,01:05:33
51.0,2,01:05:34
51.0,2,01:05:35
51.0,2,01:05:36
51.0,2,01:05:37
51.0,2,01:05:38
51.0,2,01:05:39
51.0,2,01:05:40
51.0,2,01:05:41
51.0,2,01:05:42
51.0,2,01:05:43
50.0,2,01:06:04
50.0,2,01:06:05
50.0,2,01:06:06
50.0,2,01:06:07
50.0,2,01:06:08
50.0,2,01:06:09
50.0,2,01:06:10
50.0,2,01:06:11
50.0,2,01:06:12
50.0,2,01:06:13
50.0,2,01:06:14
50.0,2,01:06:15
50.0,2,01:06:16
50.0,2,01:06:17
50.0,2,01:06:18
50.0,2,01:06:19
51.0,2,01:06:20
50.0,2,01:06:21
51.0,2,01:06:22
51.0,2,01:06:23
51.0,2,01:06:24
51.0,2,01:06:25
51.0,2,01:06:26
50.0,2,01:06:42
50.0,2,01:06:43
50.0,2,01:06:44
50.0,2,01:06:45
50.0,2,01:06:46
50.0,2,01:06:47
50.0,2,01:06:48
50.0,2,01:06:49
50.0,2,01:06:50
50.0,2,01:06:51
50.0,2,01:06:52
50.0,2,01:06:53
51.0,2,01:06:54
51.0,2,01:06:55
51.0,2,01:06:56
51.0,2,01:06:57
51.0,2,01:06:58
51.0,2,01:06:59
51.0,2,01:07:00
51.0,2,01:07:01
51.0,2,01:07:02
51.0,2,01:07:03
51.0,2,01:07:04
51.0,2,01:07:05
51.0,2,01:07:06
50.0,2,01:07:18
51.0,2,01:07:19
50.0,2,01:07:20
51.0,2,01:07:21
50.0,2,01:07:22
50.0,2,01:07:23
50.0,2,01:07:24
50.0,2,01:07:25
50.0,2,01:07:26
50.0,2,01:07:27
50.0,2,01:07:28
50.0,2,01:07:29
50.0,2,01:07:30
50.0,2,01:07:31
51.0,2,01:07:32
50.0,2,01:07:33
51.0,2,01:07:34
51.0,2,01:07:35
50.0,2,01:07:36
51.0,2,01:07:37
51.0,2,01:07:38
50.0,2,01:07:39
50.0,2,01:07:50
50.0,2,01:07:51
51.0,2,01:07:52
51.0,2,01:07:53
51.0,2,01:07:54
51.0,2,01:07:55
51.0,2,01:07:56
51.0,2,01:07:57
51.0,2,01:07:58
50.0,2,01:07:59
51.0,2,01:08:00
50.0,2,01:08:01
50.0,2,01:08:02
50.0,2,01:08:03
50.0,2,01:08:04
50.0,2,01:08:05
50.0,2,01:08:06
50.0,2,01:08:07
50.0,2,01:08:08
50.0,2,01:08:09
50.0,2,01:08:10
50.0,2,01:08:11
50.0,2,01:08:12
50.0,2,01:08:21
50.0,2,01:08:22
50.0,2,01:08:23
50.0,2,01:08:24
50.0,2,01:08:25
50.0,2,01:08:26
50.0,2,01:08:27
50.0,2,01:08:28
50.0,2,01:08:29
50.0,2,01:08:30
50.0,2,01:08:31
50.0,2,01:08:32
50.0,2,01:08:33
50.0,2,01:08:34
50.0,2,01:08:35
51.0,2,01:08:36
51.0,2,01:08:37
50.0,2,01:08:38
50.0,2,01:08:39
50.0,2,01:08:40
50.0,2,01:08:41
50.0,2,01:08:42
50.0,2,01:08:43
50.0,2,01:08:44
50.0,2,01:08:45
51.0,2,01:09:08
51.0,2,01:09:09
50.0,2,01:09:10
50.0,2,01:09:11
50.0,2,01:09:12
50.0,2,01:09:13
50.0,2,01:09:14
50.0,2,01:09:15
51.0,2,01:09:16
51.0,2,01:09:17
51.0,2,01:09:18
51.0,2,01:09:19
51.0,2,01:09:20
51.0,2,01:09:21
51.0,2,01:09:22
51.0,2,01:09:23
51.0,2,01:09:24
51.0,2,01:09:25
51.0,2,01:09:26
51.0,2,01:09:27
51.0,2,01:09:28
51.0,2,01:09:29
51.0,2,01:09:30
51.0,2,01:09:31
51.0,2,01:09:32
50.0,2,01:09:42
50.0,2,01:09:43
50.0,2,01:09:44
49.0,2,01:09:45
49.0,2,01:09:46
49.0,2,01:09:47
49.0,2,01:09:48
49.0,2,01:09:49
49.0,2,01:09:50
49.0,2,01:09:51
49.0,2,01:09:52
49.0,2,01:09:53
49.0,2,01:09:54
49.0,2,01:09:55
49.0,2,01:09:56
49.0,2,01:09:57
49.0,2,01:09:58
50.0,2,01:09:59
50.0,2,01:10:00
50.0,2,01:10:01
50.0,2,01:10:02
50.0,2,01:10:03
50.0,2,01:10:04
50.0,2,01:10:05
50.0,2,01:10:06
50.0,2,01:10:26
50.0,2,01:10:27
50.0,2,01:10:28
50.0,2,01:10:29
50.0,2,01:10:30
50.0,2,01:10:31
50.0,2,01:10:32
50.0,2,01:10:33
50.0,2,01:10:34
50.0,2,01:10:35
49.0,2,01:10:36
49.0,2,01:10:37
49.0,2,01:10:38
49.0,2,01:10:39
49.0,2,01:10:40
50.0,2,01:10:41
50.0,2,01:10:42
50.0,2,01:10:43
50.0,2,01:10:44
50.0,2,01:10:45
50.0,2,01:10:46
49.0,2,01:10:47
49.0,2,01:10:48
49.0,2,01:10:49
49.0,2,01:11:04
49.0,2,01:11:05
49.0,2,01:11:06
49.0,2,01:11:07
49.0,2,01:11:08
49.0,2,01:11:09
49.0,2,01:11:10
49.0,2,01:11:11
49.0,2,01:11:12
50.0,2,01:11:13
50.0,2,01:11:14
50.0,2,01:11:15
50.0,2,01:11:16
50.0,2,01:11:17
50.0,2,01:11:18
50.0,2,01:11:19
50.0,2,01:11:20
50.0,2,01:11:21
50.0,2,01:11:22
50.0,2,01:11:23
50.0,2,01:11:24
50.0,2,01:11:25
51.0,2,01:11:37
51.0,2,01:11:38
50.0,2,01:11:39
50.0,2,01:11:40
50.0,2,01:11:41
51.0,2,01:11:42
51.0,2,01:11:43
51.0,2,01:11:44
51.0,2,01:11:45
51.0,2,01:11:46
50.0,2,01:11:47
50.0,2,01:11:48
50.0,2,01:11:49
50.0,2,01:11:50
50.0,2,01:11:51
50.0,2,01:11:52
50.0,2,01:11:53
50.0,2,01:11:54
50.0,2,01:11:55
50.0,2,01:11:56
50.0,2,01:11:57
50.0,2,01:11:58
50.0,2,01:11:59
50.0,2,01:12:00
50.0,2,01:12:01
50.0,2,01:12:12
50.0,2,01:12:13
50.0,2,01:12:14
50.0,2,01:12:15
50.0,2,01:12:16
50.0,2,01:12:17
50.0,2,01:12:18
50.0,2,01:12:19
50.0,2,01:12:20
50.0,2,01:12:21
50.0,2,01:12:22
50.0,2,01:12:23
50.0,2,01:12:24
50.0,2,01:12:25
50.0,2,01:12:26
50.0,2,01:12:27
50.0,2,01:12:28
50.0,2,01:12:29
51.0,2,01:12:30
51.0,2,01:12:31
51.0,2,01:12:32
50.0,2,01:12:33
51.0,2,01:12:34
49.0,2,01:12:48
49.0,2,01:12:49
49.0,2,01:12:50
50.0,2,01:12:51
50.0,2,01:12:52
49.0,2,01:12:53
50.0,2,01:12:54
50.0,2,01:12:55
50.0,2,01:12:56
49.0,2,01:12:57
50.0,2,01:12:58
49.0,2,01:12:59
49.0,2,01:13:00
49.0,2,01:13:01
50.0,2,01:13:02
50.0,2,01:13:03
52.0,2,01:13:04
54.0,2,01:13:05
56.0,2,01:13:06
57.0,2,01:13:07
58.0,2,01:13:08
58.0,2,01:13:09
59.0,2,01:13:10
65.0,2,01:13:17
65.0,2,01:13:18
66.0,2,01:13:19
66.0,2,01:13:20
66.0,2,01:13:21
66.0,2,01:13:22
66.0,2,01:13:23
66.0,2,01:13:24
66.0,2,01:13:25
66.0,2,01:13:26
67.0,2,01:13:27
67.0,2,01:13:28
66.0,2,01:13:29
65.0,2,01:13:30
65.0,2,01:13:31
65.0,2,01:13:32
64.0,2,01:13:33
64.0,2,01:13:34
64.0,2,01:13:35
64.0,2,01:13:36
64.0,2,01:13:37
65.0,2,01:13:38
65.0,2,01:13:39
65.0,2,01:13:40
65.0,2,01:13:41
64.0,2,01:13:42
63.0,2,01:13:43
56.0,2,01:13:51
56.0,2,01:13:52
56.0,2,01:13:53
56.0,2,01:13:54
57.0,2,01:13:55
56.0,2,01:13:56
56.0,2,01:13:57
56.0,2,01:13:58
56.0,2,01:13:59
57.0,2,01:14:00
58.0,2,01:14:01
58.0,2,01:14:02
59.0,2,01:14:03
60.0,2,01:14:04
60.0,2,01:14:05
60.0,2,01:14:06
59.0,2,01:14:07
58.0,2,01:14:08
58.0,2,01:14:09
57.0,2,01:14:10
56.0,2,01:14:11
56.0,2,01:14:12
56.0,2,01:14:13
55.0,2,01:14:14
54.0,2,01:14:15
54.0,2,01:14:16
57.0,2,01:14:24
59.0,2,01:14:25
60.0,2,01:14:26
61.0,2,01:14:27
61.0,2,01:14:28
61.0,2,01:14:29
60.0,2,01:14:30
60.0,2,01:14:31
60.0,2,01:14:32
60.0,2,01:14:33
60.0,2,01:14:34
60.0,2,01:14:35
60.0,2,01:14:36
59.0,2,01:14:37
57.0,2,01:14:38
56.0,2,01:14:39
55.0,2,01:14:40
55.0,2,01:14:41
54.0,2,01:14:42
54.0,2,01:14:43
53.0,2,01:14:44
53.0,2,01:14:45
53.0,2,01:14:46
53.0,2,01:14:47
52.0,2,01:14:48
52.0,2,01:14:49
51.0,2,01:14:57
51.0,2,01:14:58
52.0,2,01:14:59
52.0,2,01:15:00
52.0,2,01:15:01
52.0,2,01:15:02
52.0,2,01:15:03
52.0,2,01:15:04
52.0,2,01:15:05
52.0,2,01:15:06
52.0,2,01:15:07
52.0,2,01:15:08
52.0,2,01:15:09
52.0,2,01:15:10
52.0,2,01:15:11
51.0,2,01:15:12
51.0,2,01:15:13
51.0,2,01:15:14
51.0,2,01:15:15
51.0,2,01:15:16
51.0,2,01:15:17
51.0,2,01:15:18
51.0,2,01:15:19
51.0,2,01:15:20
51.0,2,01:15:21
51.0,2,01:15:22
52.0,2,01:15:39
52.0,2,01:15:40
51.0,2,01:15:41
51.0,2,01:15:42
51.0,2,01:15:43
51.0,2,01:15:44
52.0,2,01:15:45
52.0,2,01:15:46
52.0,2,01:15:47
52.0,2,01:15:48
52.0,2,01:15:49
52.0,2,01:15:50
52.0,2,01:15:51
52.0,2,01:15:52
52.0,2,01:15:53
52.0,2,01:15:54
52.0,2,01:15:55
52.0,2,01:15:56
52.0,2,01:15:57
52.0,2,01:15:58
52.0,2,01:15:59
52.0,2,01:16:00
52.0,2,01:16:01
52.0,2,01:16:02
52.0,2,01:16:03
52.0,2,01:16:04
52.0,2,01:16:05
51.0,2,01:16:13
51.0,2,01:16:14
51.0,2,01:16:15
51.0,2,01:16:16
51.0,2,01:16:17
51.0,2,01:16:18
52.0,2,01:16:19
52.0,2,01:16:20
52.0,2,01:16:21
52.0,2,01:16:22
52.0,2,01:16:23
52.0,2,01:16:24
52.0,2,01:16:25
51.0,2,01:16:26
51.0,2,01:16:27
52.0,2,01:16:28
52.0,2,01:16:29
52.0,2,01:16:30
52.0,2,01:16:31
52.0,2,01:16:32
52.0,2,01:16:33
52.0,2,01:16:34
52.0,2,01:16:35
52.0,2,01:16:36
51.0,2,01:16:37
51.0,2,01:16:38
51.0,2,01:16:56
51.0,2,01:16:57
51.0,2,01:16:58
51.0,2,01:16:59
51.0,2,01:17:00
51.0,2,01:17:01
51.0,2,01:17:02
51.0,2,01:17:03
51.0,2,01:17:04
51.0,2,01:17:05
51.0,2,01:17:06
51.0,2,01:17:07
51.0,2,01:17:08
51.0,2,01:17:09
51.0,2,01:17:10
51.0,2,01:17:11
51.0,2,01:17:12
52.0,2,01:17:13
52.0,2,01:17:14
52.0,2,01:17:15
51.0,2,01:17:16
51.0,2,01:17:17
51.0,2,01:17:18
51.0,2,01:17:19
50.0,2,01:17:20
50.0,2,01:17:21
50.0,2,01:17:29
49.0,2,01:17:30
49.0,2,01:17:31
49.0,2,01:17:32
49.0,2,01:17:33
49.0,2,01:17:34
49.0,2,01:17:35
50.0,2,01:17:36
50.0,2,01:17:37
50.0,2,01:17:38
50.0,2,01:17:39
50.0,2,01:17:40
50.0,2,01:17:41
50.0,2,01:17:42
50.0,2,01:17:43
50.0,2,01:17:44
50.0,2,01:17:45
50.0,2,01:17:46
50.0,2,01:17:47
50.0,2,01:17:48
50.0,2,01:17:49
51.0,2,01:17:50
51.0,2,01:17:51
51.0,2,01:17:52
51.0,2,01:17:53
51.0,2,01:17:54
50.0,2,01:18:02
50.0,2,01:18:03
50.0,2,01:18:04
50.0,2,01:18:05
50.0,2,01:18:06
50.0,2,01:18:07
50.0,2,01:18:08
50.0,2,01:18:09
50.0,2,01:18:10
50.0,2,01:18:11
50.0,2,01:18:12
50.0,2,01:18:13
50.0,2,01:18:14
50.0,2,01:18:15
50.0,2,01:18:16
50.0,2,01:18:17
50.0,2,01:18:18
50.0,2,01:18:19
50.0,2,01:18:20
51.0,2,01:18:21
51.0,2,01:18:22
51.0,2,01:18:23
51.0,2,01:18:24
51.0,2,01:18:25
51.0,2,01:18:26
51.0,2,01:18:27
51.0,2,01:18:35
52.0,2,01:18:36
52.0,2,01:18:37
52.0,2,01:18:38
52.0,2,01:18:39
51.0,2,01:18:40
51.0,2,01:18:41
51.0,2,01:18:42
51.0,2,01:18:43
51.0,2,01:18:44
51.0,2,01:18:45
51.0,2,01:18:46
51.0,2,01:18:47
51.0,2,01:18:48
51.0,2,01:18:49
50.0,2,01:18:50
50.0,2,01:18:51
50.0,2,01:18:52
50.0,2,01:18:53
50.0,2,01:18:54
50.0,2,01:18:55
50.0,2,01:18:56
50.0,2,01:18:57
50.0,2,01:18:58
50.0,2,01:18:59
51.0,2,01:19:00
51.0,2,01:19:08
51.0,2,01:19:09
51.0,2,01:19:10
51.0,2,01:19:11
51.0,2,01:19:12
51.0,2,01:19:13
51.0,2,01:19:14
51.0,2,01:19:15
51.0,2,01:19:16
51.0,2,01:19:17
51.0,2,01:19:18
50.0,2,01:19:19
50.0,2,01:19:20
50.0,2,01:19:21
50.0,2,01:19:22
50.0,2,01:19:23
51.0,2,01:19:24
51.0,2,01:19:25
51.0,2,01:19:26
50.0,2,01:19:27
51.0,2,01:19:28
51.0,2,01:19:29
50.0,2,01:19:30
51.0,2,01:19:31
51.0,2,01:19:32
51.0,2,01:19:33
51.0,2,01:19:41
51.0,2,01:19:42
51.0,2,01:19:43
51.0,2,01:19:44
51.0,2,01:19:45
51.0,2,01:19:46
51.0,2,01:19:47
51.0,2,01:19:48
51.0,2,01:19:49
51.0,2,01:19:50
51.0,2,01:19:51
51.0,2,01:19:52
51.0,2,01:19:53
51.0,2,01:19:54
50.0,2,01:19:55
51.0,2,01:19:56
51.0,2,01:19:57
51.0,2,01:19:58
50.0,2,01:19:59
50.0,2,01:20:00
50.0,2,01:20:01
50.0,2,01:20:02
50.0,2,01:20:03
50.0,2,01:20:04
50.0,2,01:20:05
50.0,2,01:20:06
50.0,2,01:20:24
50.0,2,01:20:25
50.0,2,01:20:26
51.0,2,01:20:27
50.0,2,01:20:28
51.0,2,01:20:29
51.0,2,01:20:30
