HR,day,time
65.0,2,01:09:33
66.0,2,01:09:34
65.0,2,01:09:41
64.0,2,01:09:42
64.0,2,01:09:43
64.0,2,01:09:44
64.0,2,01:09:45
64.0,2,01:09:46
64.0,2,01:09:47
64.0,2,01:09:48
64.0,2,01:09:49
64.0,2,01:09:50
64.0,2,01:09:51
65.0,2,01:09:52
65.0,2,01:09:53
65.0,2,01:09:54
65.0,2,01:09:55
65.0,2,01:09:56
65.0,2,01:09:57
65.0,2,01:09:58
65.0,2,01:09:59
65.0,2,01:10:00
65.0,2,01:10:01
66.0,2,01:10:02
65.0,2,01:10:03
65.0,2,01:10:04
65.0,2,01:10:05
65.0,2,01:10:06
64.0,2,01:10:07
65.0,2,01:10:14
66.0,2,01:10:15
66.0,2,01:10:16
66.0,2,01:10:17
65.0,2,01:10:18
65.0,2,01:10:19
65.0,2,01:10:20
65.0,2,01:10:21
65.0,2,01:10:22
65.0,2,01:10:23
65.0,2,01:10:24
64.0,2,01:10:25
64.0,2,01:10:26
64.0,2,01:10:27
64.0,2,01:10:28
64.0,2,01:10:29
64.0,2,01:10:30
64.0,2,01:10:31
64.0,2,01:10:32
64.0,2,01:10:33
63.0,2,01:10:34
63.0,2,01:10:35
64.0,2,01:10:36
64.0,2,01:10:37
63.0,2,01:10:38
64.0,2,01:10:39
64.0,2,01:10:40
65.0,2,01:10:47
64.0,2,01:10:48
65.0,2,01:10:49
65.0,2,01:10:50
65.0,2,01:10:51
64.0,2,01:10:52
65.0,2,01:10:53
65.0,2,01:10:54
65.0,2,01:10:55
66.0,2,01:10:56
66.0,2,01:10:57
66.0,2,01:10:58
66.0,2,01:10:59
66.0,2,01:11:00
65.0,2,01:11:01
65.0,2,01:11:02
64.0,2,01:11:03
64.0,2,01:11:04
64.0,2,01:11:05
64.0,2,01:11:06
64.0,2,01:11:07
64.0,2,01:11:08
64.0,2,01:11:09
64.0,2,01:11:10
65.0,2,01:11:11
65.0,2,01:11:12
65.0,2,01:11:13
65.0,2,01:11:20
65.0,2,01:11:21
65.0,2,01:11:22
65.0,2,01:11:23
64.0,2,01:11:24
64.0,2,01:11:25
64.0,2,01:11:26
63.0,2,01:11:27
63.0,2,01:11:28
63.0,2,01:11:29
63.0,2,01:11:30
64.0,2,01:11:31
64.0,2,01:11:32
65.0,2,01:11:33
65.0,2,01:11:34
65.0,2,01:11:35
65.0,2,01:11:36
65.0,2,01:11:37
65.0,2,01:11:38
65.0,2,01:11:39
64.0,2,01:11:40
64.0,2,01:11:41
64.0,2,01:11:42
64.0,2,01:11:43
64.0,2,01:11:44
64.0,2,01:11:45
64.0,2,01:11:46
73.0,2,01:11:53
73.0,2,01:11:54
73.0,2,01:11:55
73.0,2,01:11:56
73.0,2,01:11:57
70.0,2,01:11:58
68.0,2,01:11:59
67.0,2,01:12:00
66.0,2,01:12:01
65.0,2,01:12:02
64.0,2,01:12:03
64.0,2,01:12:04
64.0,2,01:12:05
63.0,2,01:12:06
63.0,2,01:12:07
63.0,2,01:12:08
63.0,2,01:12:09
63.0,2,01:12:10
63.0,2,01:12:11
63.0,2,01:12:12
62.0,2,01:12:13
62.0,2,01:12:14
62.0,2,01:12:15
62.0,2,01:12:16
62.0,2,01:12:17
63.0,2,01:12:18
63.0,2,01:12:19
63.0,2,01:12:26
63.0,2,01:12:27
63.0,2,01:12:28
64.0,2,01:12:29
64.0,2,01:12:30
64.0,2,01:12:31
63.0,2,01:12:32
63.0,2,01:12:33
63.0,2,01:12:34
63.0,2,01:12:35
63.0,2,01:12:36
63.0,2,01:12:37
64.0,2,01:12:38
63.0,2,01:12:39
62.0,2,01:12:40
62.0,2,01:12:41
62.0,2,01:12:42
62.0,2,01:12:43
62.0,2,01:12:44
63.0,2,01:12:45
63.0,2,01:12:46
63.0,2,01:12:47
62.0,2,01:12:48
63.0,2,01:12:49
63.0,2,01:12:50
62.0,2,01:12:51
62.0,2,01:12:52
63.0,2,01:12:59
62.0,2,01:13:00
62.0,2,01:13:01
62.0,2,01:13:02
62.0,2,01:13:03
62.0,2,01:13:04
62.0,2,01:13:05
62.0,2,01:13:06
62.0,2,01:13:07
63.0,2,01:13:08
63.0,2,01:13:09
63.0,2,01:13:10
63.0,2,01:13:11
63.0,2,01:13:12
63.0,2,01:13:13
63.0,2,01:13:14
63.0,2,01:13:15
63.0,2,01:13:16
63.0,2,01:13:17
64.0,2,01:13:18
64.0,2,01:13:19
64.0,2,01:13:20
64.0,2,01:13:21
64.0,2,01:13:22
63.0,2,01:13:23
63.0,2,01:13:24
62.0,2,01:13:25
62.0,2,01:13:32
62.0,2,01:13:33
62.0,2,01:13:34
62.0,2,01:13:35
62.0,2,01:13:36
62.0,2,01:13:37
63.0,2,01:13:38
63.0,2,01:13:39
62.0,2,01:13:40
