HR,day,time
53.0,2,01:06:00
53.0,2,01:06:01
53.0,2,01:06:02
53.0,2,01:06:03
53.0,2,01:06:04
53.0,2,01:06:05
53.0,2,01:06:06
53.0,2,01:06:07
53.0,2,01:06:08
53.0,2,01:06:09
52.0,2,01:06:16
52.0,2,01:06:17
52.0,2,01:06:18
52.0,2,01:06:19
52.0,2,01:06:20
51.0,2,01:06:21
51.0,2,01:06:22
51.0,2,01:06:23
51.0,2,01:06:24
51.0,2,01:06:25
51.0,2,01:06:26
51.0,2,01:06:27
51.0,2,01:06:28
51.0,2,01:06:29
51.0,2,01:06:30
51.0,2,01:06:31
50.0,2,01:06:32
50.0,2,01:06:33
50.0,2,01:06:34
50.0,2,01:06:35
50.0,2,01:06:36
50.0,2,01:06:37
50.0,2,01:06:38
50.0,2,01:06:39
50.0,2,01:06:40
50.0,2,01:06:41
51.0,2,01:06:42
51.0,2,01:06:49
51.0,2,01:06:50
51.0,2,01:06:51
51.0,2,01:06:52
51.0,2,01:06:53
51.0,2,01:06:54
51.0,2,01:06:55
52.0,2,01:06:56
52.0,2,01:06:57
52.0,2,01:06:58
52.0,2,01:06:59
52.0,2,01:07:00
52.0,2,01:07:01
53.0,2,01:07:02
53.0,2,01:07:03
53.0,2,01:07:04
53.0,2,01:07:05
53.0,2,01:07:06
53.0,2,01:07:07
53.0,2,01:07:08
53.0,2,01:07:09
53.0,2,01:07:10
54.0,2,01:07:11
55.0,2,01:07:12
56.0,2,01:07:13
57.0,2,01:07:14
57.0,2,01:07:15
55.0,2,01:07:22
54.0,2,01:07:23
54.0,2,01:07:24
54.0,2,01:07:25
54.0,2,01:07:26
54.0,2,01:07:27
54.0,2,01:07:28
54.0,2,01:07:29
53.0,2,01:07:30
53.0,2,01:07:31
53.0,2,01:07:32
53.0,2,01:07:33
53.0,2,01:07:34
53.0,2,01:07:35
53.0,2,01:07:36
54.0,2,01:07:37
54.0,2,01:07:38
54.0,2,01:07:39
54.0,2,01:07:40
54.0,2,01:07:41
54.0,2,01:07:42
54.0,2,01:07:43
53.0,2,01:07:44
53.0,2,01:07:45
53.0,2,01:07:46
53.0,2,01:07:47
53.0,2,01:07:48
54.0,2,01:07:55
54.0,2,01:07:56
54.0,2,01:07:57
54.0,2,01:07:58
53.0,2,01:07:59
53.0,2,01:08:00
52.0,2,01:08:01
53.0,2,01:08:02
53.0,2,01:08:03
53.0,2,01:08:04
53.0,2,01:08:05
53.0,2,01:08:06
53.0,2,01:08:07
54.0,2,01:08:08
54.0,2,01:08:09
54.0,2,01:08:10
55.0,2,01:08:11
55.0,2,01:08:12
55.0,2,01:08:13
55.0,2,01:08:14
55.0,2,01:08:15
55.0,2,01:08:16
55.0,2,01:08:17
55.0,2,01:08:18
55.0,2,01:08:19
55.0,2,01:08:20
54.0,2,01:08:21
52.0,2,01:08:28
52.0,2,01:08:29
52.0,2,01:08:30
52.0,2,01:08:31
52.0,2,01:08:32
52.0,2,01:08:33
52.0,2,01:08:34
52.0,2,01:08:35
52.0,2,01:08:36
52.0,2,01:08:37
52.0,2,01:08:38
52.0,2,01:08:39
52.0,2,01:08:40
52.0,2,01:08:41
51.0,2,01:08:42
51.0,2,01:08:43
51.0,2,01:08:44
51.0,2,01:08:45
51.0,2,01:08:46
51.0,2,01:08:47
51.0,2,01:08:48
51.0,2,01:08:49
51.0,2,01:08:50
51.0,2,01:08:51
52.0,2,01:08:52
52.0,2,01:08:53
52.0,2,01:08:54
53.0,2,01:09:01
53.0,2,01:09:02
53.0,2,01:09:03
53.0,2,01:09:04
53.0,2,01:09:05
53.0,2,01:09:06
52.0,2,01:09:07
52.0,2,01:09:08
52.0,2,01:09:09
52.0,2,01:09:10
52.0,2,01:09:11
52.0,2,01:09:12
52.0,2,01:09:13
52.0,2,01:09:14
