HR,day,time
68.0,-29,00:17:00
68.0,-29,00:17:01
68.0,-29,00:17:02
68.0,-29,00:17:03
67.0,-29,00:17:04
66.0,-29,00:17:05
65.0,-29,00:17:06
64.0,-29,00:17:07
63.0,-29,00:17:08
62.0,-29,00:17:09
62.0,-29,00:17:10
62.0,-29,00:17:11
58.0,-29,00:17:18
57.0,-29,00:17:19
57.0,-29,00:17:20
57.0,-29,00:17:21
57.0,-29,00:17:22
57.0,-29,00:17:23
57.0,-29,00:17:24
57.0,-29,00:17:25
56.0,-29,00:17:26
57.0,-29,00:17:27
57.0,-29,00:17:28
57.0,-29,00:17:29
57.0,-29,00:17:30
57.0,-29,00:17:31
57.0,-29,00:17:32
58.0,-29,00:17:33
58.0,-29,00:17:34
58.0,-29,00:17:35
58.0,-29,00:17:36
59.0,-29,00:17:37
59.0,-29,00:17:38
59.0,-29,00:17:39
59.0,-29,00:17:40
59.0,-29,00:17:41
59.0,-29,00:17:42
59.0,-29,00:17:43
59.0,-29,00:17:44
58.0,-29,00:17:51
58.0,-29,00:17:52
58.0,-29,00:17:53
58.0,-29,00:17:54
58.0,-29,00:17:55
58.0,-29,00:17:56
57.0,-29,00:17:57
57.0,-29,00:17:58
57.0,-29,00:17:59
58.0,-29,00:18:00
58.0,-29,00:18:01
58.0,-29,00:18:02
58.0,-29,00:18:03
58.0,-29,00:18:04
59.0,-29,00:18:05
59.0,-29,00:18:06
59.0,-29,00:18:07
59.0,-29,00:18:08
59.0,-29,00:18:09
60.0,-29,00:18:10
60.0,-29,00:18:11
60.0,-29,00:18:12
60.0,-29,00:18:13
59.0,-29,00:18:14
59.0,-29,00:18:15
59.0,-29,00:18:16
59.0,-29,00:18:17
58.0,-29,00:18:24
58.0,-29,00:18:25
58.0,-29,00:18:26
58.0,-29,00:18:27
58.0,-29,00:18:28
58.0,-29,00:18:29
58.0,-29,00:18:30
58.0,-29,00:18:31
58.0,-29,00:18:32
58.0,-29,00:18:33
58.0,-29,00:18:34
58.0,-29,00:18:35
58.0,-29,00:18:36
58.0,-29,00:18:37
58.0,-29,00:18:38
58.0,-29,00:18:39
58.0,-29,00:18:40
58.0,-29,00:18:41
58.0,-29,00:18:42
58.0,-29,00:18:43
58.0,-29,00:18:44
59.0,-29,00:18:45
58.0,-29,00:18:46
58.0,-29,00:18:47
58.0,-29,00:18:48
58.0,-29,00:18:49
59.0,-29,00:18:50
57.0,-29,00:18:57
57.0,-29,00:18:58
57.0,-29,00:18:59
57.0,-29,00:19:00
57.0,-29,00:19:01
58.0,-29,00:19:02
58.0,-29,00:19:03
58.0,-29,00:19:04
58.0,-29,00:19:05
58.0,-29,00:19:06
58.0,-29,00:19:07
58.0,-29,00:19:08
58.0,-29,00:19:09
58.0,-29,00:19:10
58.0,-29,00:19:11
58.0,-29,00:19:12
58.0,-29,00:19:13
58.0,-29,00:19:14
58.0,-29,00:19:15
57.0,-29,00:19:16
58.0,-29,00:19:17
58.0,-29,00:19:18
58.0,-29,00:19:19
58.0,-29,00:19:20
57.0,-29,00:19:21
57.0,-29,00:19:22
57.0,-29,00:19:23
57.0,-29,00:19:30
56.0,-29,00:19:31
57.0,-29,00:19:32
57.0,-29,00:19:33
57.0,-29,00:19:34
56.0,-29,00:19:35
56.0,-29,00:19:36
56.0,-29,00:19:37
56.0,-29,00:19:38
56.0,-29,00:19:39
56.0,-29,00:19:40
56.0,-29,00:19:41
56.0,-29,00:19:42
56.0,-29,00:19:43
56.0,-29,00:19:44
56.0,-29,00:19:45
56.0,-29,00:19:46
56.0,-29,00:19:47
57.0,-29,00:19:48
57.0,-29,00:19:49
56.0,-29,00:19:50
56.0,-29,00:19:51
56.0,-29,00:19:52
56.0,-29,00:19:53
56.0,-29,00:19:54
56.0,-29,00:19:55
56.0,-29,00:19:56
57.0,-29,00:20:03
56.0,-29,00:20:04
56.0,-29,00:20:05
56.0,-29,00:20:06
56.0,-29,00:20:07
56.0,-29,00:20:08
57.0,-29,00:20:09
57.0,-29,00:20:10
57.0,-29,00:20:11
57.0,-29,00:20:12
56.0,-29,00:20:13
56.0,-29,00:20:14
56.0,-29,00:20:15
56.0,-29,00:20:16
56.0,-29,00:20:17
56.0,-29,00:20:18
56.0,-29,00:20:19
57.0,-29,00:20:20
57.0,-29,00:20:21
56.0,-29,00:20:22
56.0,-29,00:20:23
56.0,-29,00:20:24
56.0,-29,00:20:25
56.0,-29,00:20:26
56.0,-29,00:20:27
56.0,-29,00:20:28
57.0,-29,00:20:29
58.0,-29,00:20:36
58.0,-29,00:20:37
58.0,-29,00:20:38
58.0,-29,00:20:39
58.0,-29,00:20:40
58.0,-29,00:20:41
58.0,-29,00:20:42
57.0,-29,00:20:43
57.0,-29,00:20:44
57.0,-29,00:20:45
58.0,-29,00:20:46
57.0,-29,00:20:47
58.0,-29,00:20:48
59.0,-29,00:20:49
60.0,-29,00:20:50
60.0,-29,00:20:51
60.0,-29,00:20:52
60.0,-29,00:20:53
59.0,-29,00:20:54
59.0,-29,00:20:55
58.0,-29,00:20:56
58.0,-29,00:20:57
58.0,-29,00:20:58
58.0,-29,00:20:59
58.0,-29,00:21:00
58.0,-29,00:21:01
58.0,-29,00:21:02
57.0,-29,00:21:09
57.0,-29,00:21:10
58.0,-29,00:21:11
58.0,-29,00:21:12
58.0,-29,00:21:13
58.0,-29,00:21:14
58.0,-29,00:21:15
58.0,-29,00:21:16
58.0,-29,00:21:17
58.0,-29,00:21:18
58.0,-29,00:21:19
58.0,-29,00:21:20
58.0,-29,00:21:21
58.0,-29,00:21:22
58.0,-29,00:21:23
58.0,-29,00:21:24
58.0,-29,00:21:25
58.0,-29,00:21:26
58.0,-29,00:21:27
58.0,-29,00:21:28
58.0,-29,00:21:29
58.0,-29,00:21:30
58.0,-29,00:21:31
58.0,-29,00:21:32
58.0,-29,00:21:33
58.0,-29,00:21:34
57.0,-29,00:21:35
56.0,-29,00:21:42
56.0,-29,00:21:43
57.0,-29,00:21:44
57.0,-29,00:21:45
57.0,-29,00:21:46
57.0,-29,00:21:47
57.0,-29,00:21:48
57.0,-29,00:21:49
57.0,-29,00:21:50
56.0,-29,00:21:51
56.0,-29,00:21:52
56.0,-29,00:21:53
56.0,-29,00:21:54
56.0,-29,00:21:55
56.0,-29,00:21:56
56.0,-29,00:21:57
56.0,-29,00:21:58
56.0,-29,00:21:59
55.0,-29,00:22:00
56.0,-29,00:22:01
56.0,-29,00:22:02
56.0,-29,00:22:03
56.0,-29,00:22:04
56.0,-29,00:22:05
56.0,-29,00:22:06
55.0,-29,00:22:07
55.0,-29,00:22:08
56.0,-29,00:22:18
56.0,-29,00:22:19
56.0,-29,00:22:20
56.0,-29,00:22:21
56.0,-29,00:22:22
56.0,-29,00:22:23
56.0,-29,00:22:24
57.0,-29,00:22:25
57.0,-29,00:22:26
57.0,-29,00:22:27
57.0,-29,00:22:28
57.0,-29,00:22:29
57.0,-29,00:22:30
57.0,-29,00:22:31
57.0,-29,00:22:32
57.0,-29,00:22:33
58.0,-29,00:22:34
58.0,-29,00:22:35
58.0,-29,00:22:36
57.0,-29,00:22:37
58.0,-29,00:22:38
58.0,-29,00:22:39
58.0,-29,00:22:40
57.0,-29,00:22:41
57.0,-29,00:22:42
57.0,-29,00:22:43
57.0,-29,00:22:44
57.0,-29,00:22:51
57.0,-29,00:22:52
57.0,-29,00:22:53
57.0,-29,00:22:54
57.0,-29,00:22:55
57.0,-29,00:22:56
57.0,-29,00:22:57
57.0,-29,00:22:58
58.0,-29,00:22:59
58.0,-29,00:23:00
57.0,-29,00:23:01
57.0,-29,00:23:02
