HR,day,time
77.0,-29,00:46:49
77.0,-29,00:46:50
77.0,-29,00:46:51
76.0,-29,00:46:52
75.0,-29,00:46:53
69.0,-29,00:47:00
68.0,-29,00:47:01
68.0,-29,00:47:02
68.0,-29,00:47:03
68.0,-29,00:47:04
69.0,-29,00:47:05
69.0,-29,00:47:06
69.0,-29,00:47:07
69.0,-29,00:47:08
69.0,-29,00:47:09
68.0,-29,00:47:10
67.0,-29,00:47:11
67.0,-29,00:47:12
66.0,-29,00:47:13
66.0,-29,00:47:14
65.0,-29,00:47:15
65.0,-29,00:47:16
64.0,-29,00:47:17
64.0,-29,00:47:18
64.0,-29,00:47:19
64.0,-29,00:47:20
64.0,-29,00:47:21
63.0,-29,00:47:22
63.0,-29,00:47:23
63.0,-29,00:47:24
63.0,-29,00:47:25
63.0,-29,00:47:26
62.0,-29,00:47:33
62.0,-29,00:47:34
62.0,-29,00:47:35
62.0,-29,00:47:36
62.0,-29,00:47:37
62.0,-29,00:47:38
62.0,-29,00:47:39
62.0,-29,00:47:40
62.0,-29,00:47:41
61.0,-29,00:47:42
61.0,-29,00:47:43
61.0,-29,00:47:44
61.0,-29,00:47:45
62.0,-29,00:47:46
62.0,-29,00:47:47
61.0,-29,00:47:48
61.0,-29,00:47:49
61.0,-29,00:47:50
62.0,-29,00:47:51
62.0,-29,00:47:52
62.0,-29,00:47:53
63.0,-29,00:47:54
63.0,-29,00:47:55
63.0,-29,00:47:56
62.0,-29,00:47:57
62.0,-29,00:47:58
63.0,-29,00:47:59
62.0,-29,00:48:06
61.0,-29,00:48:07
61.0,-29,00:48:08
62.0,-29,00:48:09
62.0,-29,00:48:10
61.0,-29,00:48:11
61.0,-29,00:48:12
61.0,-29,00:48:13
61.0,-29,00:48:14
61.0,-29,00:48:15
61.0,-29,00:48:16
62.0,-29,00:48:17
62.0,-29,00:48:18
62.0,-29,00:48:19
62.0,-29,00:48:20
63.0,-29,00:48:21
63.0,-29,00:48:22
62.0,-29,00:48:23
62.0,-29,00:48:24
63.0,-29,00:48:25
63.0,-29,00:48:26
63.0,-29,00:48:27
63.0,-29,00:48:28
63.0,-29,00:48:29
63.0,-29,00:48:30
63.0,-29,00:48:31
63.0,-29,00:48:32
64.0,-29,00:48:39
64.0,-29,00:48:40
64.0,-29,00:48:41
64.0,-29,00:48:42
64.0,-29,00:48:43
63.0,-29,00:48:44
63.0,-29,00:48:45
63.0,-29,00:48:46
63.0,-29,00:48:47
63.0,-29,00:48:48
63.0,-29,00:48:49
63.0,-29,00:48:50
63.0,-29,00:48:51
63.0,-29,00:48:52
64.0,-29,00:48:53
65.0,-29,00:48:54
65.0,-29,00:48:55
65.0,-29,00:48:56
65.0,-29,00:48:57
66.0,-29,00:48:58
66.0,-29,00:48:59
65.0,-29,00:49:00
65.0,-29,00:49:01
65.0,-29,00:49:02
64.0,-29,00:49:03
64.0,-29,00:49:04
65.0,-29,00:49:05
62.0,-29,00:49:12
62.0,-29,00:49:13
63.0,-29,00:49:14
62.0,-29,00:49:15
62.0,-29,00:49:16
62.0,-29,00:49:17
63.0,-29,00:49:18
64.0,-29,00:49:19
64.0,-29,00:49:20
63.0,-29,00:49:21
64.0,-29,00:49:22
64.0,-29,00:49:23
63.0,-29,00:49:24
64.0,-29,00:49:25
64.0,-29,00:49:26
65.0,-29,00:49:27
65.0,-29,00:49:28
65.0,-29,00:49:29
66.0,-29,00:49:30
66.0,-29,00:49:31
65.0,-29,00:49:32
65.0,-29,00:49:33
64.0,-29,00:49:34
64.0,-29,00:49:35
64.0,-29,00:49:36
64.0,-29,00:49:37
63.0,-29,00:49:38
64.0,-29,00:49:45
64.0,-29,00:49:46
64.0,-29,00:49:47
65.0,-29,00:49:48
64.0,-29,00:49:49
64.0,-29,00:49:50
64.0,-29,00:49:51
64.0,-29,00:49:52
64.0,-29,00:49:53
64.0,-29,00:49:54
65.0,-29,00:49:55
65.0,-29,00:49:56
65.0,-29,00:49:57
65.0,-29,00:49:58
65.0,-29,00:49:59
64.0,-29,00:50:00
64.0,-29,00:50:01
64.0,-29,00:50:02
63.0,-29,00:50:03
63.0,-29,00:50:04
63.0,-29,00:50:05
65.0,-29,00:50:06
65.0,-29,00:50:07
65.0,-29,00:50:08
64.0,-29,00:50:09
64.0,-29,00:50:10
64.0,-29,00:50:11
72.0,-29,00:50:18
72.0,-29,00:50:19
73.0,-29,00:50:20
73.0,-29,00:50:21
73.0,-29,00:50:22
74.0,-29,00:50:23
76.0,-29,00:50:24
76.0,-29,00:50:25
75.0,-29,00:50:26
76.0,-29,00:50:27
76.0,-29,00:50:28
75.0,-29,00:50:29
75.0,-29,00:50:30
76.0,-29,00:50:31
75.0,-29,00:50:32
75.0,-29,00:50:33
75.0,-29,00:50:34
75.0,-29,00:50:35
75.0,-29,00:50:36
75.0,-29,00:50:37
75.0,-29,00:50:38
74.0,-29,00:50:39
73.0,-29,00:50:40
72.0,-29,00:50:41
70.0,-29,00:50:42
69.0,-29,00:50:43
68.0,-29,00:50:44
63.0,-29,00:50:51
63.0,-29,00:50:52
62.0,-29,00:50:53
62.0,-29,00:50:54
61.0,-29,00:50:55
61.0,-29,00:50:56
61.0,-29,00:50:57
61.0,-29,00:50:58
60.0,-29,00:50:59
60.0,-29,00:51:00
60.0,-29,00:51:01
60.0,-29,00:51:02
60.0,-29,00:51:03
60.0,-29,00:51:04
60.0,-29,00:51:05
60.0,-29,00:51:06
60.0,-29,00:51:07
60.0,-29,00:51:08
60.0,-29,00:51:09
60.0,-29,00:51:10
60.0,-29,00:51:11
60.0,-29,00:51:12
60.0,-29,00:51:13
61.0,-29,00:51:14
62.0,-29,00:51:15
62.0,-29,00:51:16
61.0,-29,00:51:17
60.0,-29,00:51:24
60.0,-29,00:51:25
60.0,-29,00:51:26
61.0,-29,00:51:27
61.0,-29,00:51:28
60.0,-29,00:51:29
61.0,-29,00:51:30
60.0,-29,00:51:31
60.0,-29,00:51:32
60.0,-29,00:51:33
60.0,-29,00:51:34
60.0,-29,00:51:35
59.0,-29,00:51:36
59.0,-29,00:51:37
59.0,-29,00:51:38
59.0,-29,00:51:39
59.0,-29,00:51:40
59.0,-29,00:51:41
59.0,-29,00:51:42
59.0,-29,00:51:43
59.0,-29,00:51:44
59.0,-29,00:51:45
59.0,-29,00:51:46
59.0,-29,00:51:47
59.0,-29,00:51:48
